,temp_min,temp_max,temp_mean,temp_median,temp_max_hour,temp_min_hour,dew_point_temp_min,dew_point_temp_max,dew_point_temp_mean,dew_point_temp_median,dew_point_temp_max_hour,dew_point_temp_min_hour,rel_hum_min,rel_hum_max,rel_hum_mean,rel_hum_median,rel_hum_max_hour,rel_hum_min_hour,visibility_min,visibility_max,visibility_mean,visibility_median,visibility_max_hour,visibility_min_hour,press_min,press_max,press_mean,press_median,press_max_hour,press_min_hour,hmdxx_min,hmdxx_max,hmdxx_mean,hmdxx_median,hmdxx_max_hour,hmdxx_min_hour,sun_set,sun_rise,hourly_demand,day_of_week,week_of_year,year
2012-05-18,9.5,19.8,14.75,14.35,12.0,2.0,1.1,4.7,2.6666666666666665,2.6,7.0,16.0,29.0,64.0,45.541666666666664,42.5,6.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.92,100.25,100.10083333333334,100.095,9.0,19.0,7.990587855287305,18.666005974019235,13.31092093941937,13.043619067203435,12.0,4.0,21.0,6.0,12298.0,4.0,20.0,2012.0
2012-05-19,10.0,27.1,18.695833333333333,19.65,14.0,4.0,1.8,10.9,6.8374999999999995,8.0,14.0,0.0,35.0,66.0,46.958333333333336,45.5,6.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.89,100.13,100.02083333333333,100.015,8.0,18.0,8.652024476917886,28.805520129405487,18.73191376831045,20.029247350286226,14.0,5.0,21.0,6.0,12400.0,5.0,20.0,2012.0
2012-05-20,14.2,27.1,21.5625,21.55,13.0,5.0,3.0,12.0,8.704166666666667,9.15,10.0,21.0,30.0,73.0,45.541666666666664,39.5,5.0,21.0,19.3,24.1,23.900000000000002,24.1,0.0,5.0,99.77,100.22,100.03375,100.04,8.0,23.0,15.250956971299276,29.256384833553298,22.334442530653533,21.54063137068283,13.0,5.0,21.0,6.0,12681.0,6.0,20.0,2012.0
2012-05-21,15.6,26.1,20.833333333333332,20.8,16.0,23.0,5.8,13.6,11.200000000000001,12.350000000000001,16.0,0.0,40.0,79.0,55.083333333333336,50.0,23.0,0.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.26,99.74,99.53666666666668,99.59,6.0,18.0,16.27396888504622,29.233976218741457,22.78645071439698,23.461300268559476,16.0,4.0,21.0,6.0,13123.0,0.0,21.0,2012.0
2012-05-22,13.9,24.8,18.416666666666668,17.5,14.0,4.0,11.3,16.0,13.5625,13.55,14.0,5.0,58.0,89.0,74.29166666666667,77.0,7.0,14.0,19.3,24.1,23.700000000000003,24.1,0.0,7.0,99.03,99.3,99.18666666666667,99.215,0.0,16.0,15.802906242482706,29.4093373633726,21.5646162305796,20.50576965404357,14.0,5.0,21.0,6.0,13743.0,1.0,21.0,2012.0
2012-05-23,16.7,23.7,19.716666666666665,19.200000000000003,15.0,0.0,12.9,15.8,14.495833333333332,14.6,10.0,0.0,57.0,85.0,72.41666666666667,71.0,8.0,15.0,19.3,24.1,23.700000000000003,24.1,0.0,8.0,99.22,99.46,99.33208333333333,99.335,9.0,2.0,19.44136103208639,27.748894310721436,23.390957495726724,22.60254210262983,16.0,0.0,21.0,6.0,14103.0,2.0,21.0,2012.0
2012-05-24,16.6,26.3,21.825,22.0,14.0,0.0,13.5,17.6,15.670833333333334,15.850000000000001,13.0,0.0,55.0,85.0,69.0,68.5,4.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.22,99.59,99.39083333333333,99.39500000000001,7.0,22.0,19.676890203170526,31.727768671591324,26.248125381607583,26.18920694035376,14.0,0.0,21.0,6.0,14889.0,3.0,21.0,2012.0
2012-05-25,19.5,30.7,24.416666666666668,23.65,14.0,3.0,12.4,18.5,15.904166666666667,15.95,15.0,23.0,44.0,76.0,60.125,58.0,3.0,19.0,16.1,24.1,23.433333333333337,24.1,0.0,15.0,99.19,99.7,99.34458333333333,99.305,23.0,9.0,22.770715866337365,36.98034186307062,29.025747803056117,28.358192272029186,15.0,23.0,21.0,6.0,14552.0,4.0,21.0,2012.0
2012-05-26,17.0,25.5,21.120833333333334,20.799999999999997,17.0,3.0,4.9,13.2,8.825000000000001,9.25,1.0,22.0,34.0,63.0,46.166666666666664,43.0,1.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.79,100.22,100.09541666666667,100.13,8.0,0.0,16.98947986515654,26.441106334984863,21.934695000956566,22.119278975063892,14.0,23.0,21.0,6.0,13346.0,5.0,21.0,2012.0
2012-05-27,15.2,24.0,19.208333333333332,19.25,13.0,4.0,5.6,13.1,10.0625,10.55,14.0,0.0,41.0,65.0,55.75,56.5,23.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.18,100.14,99.85708333333334,100.005,7.0,19.0,15.160435022533203,26.35188467078159,20.586762850410615,20.936980794176627,14.0,3.0,21.0,6.0,13284.0,6.0,21.0,2012.0
2012-05-28,16.1,31.0,23.645833333333332,24.950000000000003,18.0,2.0,12.5,19.2,16.258333333333333,16.7,17.0,0.0,44.0,82.0,64.83333333333333,64.5,2.0,18.0,19.3,24.1,23.900000000000002,24.1,0.0,5.0,98.65,99.48,99.07791666666667,99.13499999999999,0.0,23.0,18.896459342807372,37.7232188947262,28.513845682291684,30.783874409921424,17.0,2.0,21.0,6.0,16124.0,0.0,22.0,2012.0
2012-05-29,18.5,27.9,24.925,25.55,10.0,23.0,7.5,19.9,15.262500000000001,17.6,10.0,19.0,32.0,76.0,56.583333333333336,58.0,5.0,17.0,19.3,24.1,23.099999999999998,24.1,0.0,5.0,98.36,98.63,98.50375000000001,98.51,23.0,13.0,19.201129431172625,35.38801552544017,29.476346675526628,31.284803741660124,10.0,23.0,21.0,6.0,14573.0,1.0,22.0,2012.0
2012-05-30,13.3,22.6,18.316666666666666,18.799999999999997,12.0,23.0,5.8,9.8,7.6375,7.3,20.0,23.0,37.0,69.0,50.625,51.5,21.0,12.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.62,99.07,98.79541666666667,98.785,23.0,0.0,12.867827222349762,22.728665683400635,18.593329529547606,18.98848984662124,12.0,23.0,21.0,6.0,13417.0,2.0,22.0,2012.0
2012-05-31,8.6,18.4,14.429166666666667,15.75,15.0,5.0,2.9,8.0,5.6875,5.75,8.0,16.0,36.0,83.0,57.416666666666664,53.5,5.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.05,99.51,99.35208333333333,99.405,23.0,0.0,8.16782722234976,18.007459566106196,13.97669347297468,15.573520587764232,17.0,5.0,21.0,6.0,13054.0,3.0,22.0,2012.0
2012-06-01,11.7,15.4,13.279166666666667,13.149999999999999,0.0,9.0,6.2,13.8,10.987499999999999,11.399999999999999,21.0,2.0,56.0,99.0,87.16666666666667,92.5,13.0,0.0,3.6,24.1,15.991666666666667,16.1,0.0,17.0,97.9,99.51,98.67458333333333,98.725,0.0,20.0,12.978396781806563,18.349161922375966,15.0953626082429,14.868431585316822,22.0,9.0,21.0,6.0,12697.0,4.0,22.0,2012.0
2012-06-02,11.1,16.4,13.387500000000001,13.25,16.0,3.0,6.6,11.7,9.0875,8.5,0.0,10.0,61.0,87.0,75.66666666666667,77.0,0.0,14.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.0,98.41,98.26458333333333,98.32,12.0,0.0,11.591007301452201,17.95299707310674,14.291172538177785,14.426102011466071,18.0,3.0,21.0,6.0,12042.0,5.0,22.0,2012.0
2012-06-03,12.1,18.4,14.5375,14.05,12.0,5.0,8.3,12.1,10.225,10.3,16.0,19.0,59.0,87.0,75.95833333333333,77.5,4.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.23,98.57,98.35291666666666,98.32,22.0,4.0,13.330320445040835,20.35299707310674,15.936498185398028,15.286693094685205,12.0,23.0,21.0,6.0,12289.0,6.0,22.0,2012.0
2012-06-04,10.1,16.0,13.366666666666667,13.5,13.0,3.0,8.7,12.2,10.045833333333333,9.75,10.0,3.0,64.0,91.0,80.79166666666667,83.0,3.0,15.0,6.4,24.1,23.3625,24.1,0.0,10.0,98.53,99.28,98.89958333333334,98.93,23.0,3.0,10.801129431172624,17.05095697129928,14.679697849737968,15.295106849896396,13.0,3.0,21.0,6.0,12915.0,0.0,23.0,2012.0
2012-06-05,9.3,20.5,15.704166666666666,17.3,16.0,4.0,7.5,10.6,9.104166666666666,9.3,8.0,4.0,49.0,89.0,66.54166666666667,61.5,4.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.3,99.56,99.42833333333334,99.42,8.0,0.0,9.507459566106194,21.732355823177436,16.590084676497543,18.264943527436778,16.0,4.0,21.0,6.0,13152.0,1.0,23.0,2012.0
2012-06-06,13.3,24.4,17.900000000000002,16.75,15.0,2.0,8.5,12.6,10.7125,10.5,17.0,2.0,42.0,81.0,64.29166666666667,66.0,23.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.23,99.52,99.41375,99.43,21.0,15.0,13.916308100737051,25.96056311897809,19.53549415454003,19.128011346367437,15.0,2.0,21.0,6.0,13178.0,2.0,23.0,2012.0
2012-06-07,13.1,24.9,18.708333333333332,18.7,13.0,4.0,9.8,13.9,11.570833333333333,11.7,13.0,15.0,42.0,87.0,65.25,65.0,3.0,14.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.31,99.54,99.42083333333333,99.42,8.0,17.0,14.75691011916467,28.20726510170141,20.758894066856616,20.986030835741154,13.0,5.0,21.0,6.0,13620.0,3.0,23.0,2012.0
2012-06-08,14.0,27.4,21.724999999999998,23.0,15.0,1.0,9.4,14.0,11.595833333333333,11.5,23.0,4.0,37.0,82.0,54.541666666666664,51.0,0.0,15.0,19.3,24.1,23.900000000000002,24.1,0.0,23.0,99.02,99.36,99.20541666666666,99.27,0.0,17.0,15.006291193030366,29.541361032086392,23.80607549502129,25.526391395283152,17.0,4.0,21.0,6.0,13931.0,4.0,23.0,2012.0
2012-06-09,18.5,24.8,20.741666666666667,20.05,16.0,6.0,14.5,18.4,16.55,16.65,15.0,21.0,66.0,88.0,77.33333333333333,76.0,5.0,16.0,9.7,24.1,22.96666666666667,24.1,1.0,5.0,99.02,99.28,99.14458333333334,99.155,23.0,2.0,22.76940099074554,30.731899273971983,25.73864437119538,24.809455156517203,16.0,23.0,21.0,6.0,13565.0,5.0,23.0,2012.0
2012-06-10,16.6,29.0,23.0,23.0,15.0,3.0,14.3,19.2,15.737499999999999,15.55,12.0,5.0,45.0,87.0,65.25,62.0,3.0,15.0,9.7,24.1,22.566666666666666,24.1,0.0,5.0,99.31,99.73,99.58375000000001,99.625,21.0,0.0,20.143121089697086,35.12321889472619,27.473713213189097,27.159147650733487,12.0,5.0,21.0,6.0,14878.0,6.0,23.0,2012.0
2012-06-11,18.4,27.7,22.65416666666667,22.0,15.0,5.0,14.3,19.6,17.125,17.4,20.0,0.0,52.0,96.0,72.16666666666667,71.0,23.0,16.0,9.7,24.1,20.5,24.1,0.0,23.0,99.26,99.72,99.52875,99.58,6.0,23.0,22.531733044030986,33.127768671591326,28.084396106751814,28.842290437760408,15.0,4.0,22.0,6.0,15575.0,0.0,24.0,2012.0
2012-06-12,13.1,27.2,21.254166666666666,20.5,13.0,23.0,4.0,21.2,16.329166666666666,19.1,14.0,23.0,50.0,97.0,75.375,74.5,0.0,17.0,3.2,24.1,15.633333333333335,16.1,15.0,5.0,98.79,99.55,99.04291666666667,98.995,23.0,13.0,12.060665559810088,35.19015420813895,26.570680234821513,26.633779766420236,13.0,23.0,22.0,6.0,13727.0,1.0,24.0,2012.0
2012-06-13,10.3,20.3,15.333333333333334,15.35,17.0,2.0,4.8,9.2,7.425,7.4,14.0,0.0,42.0,79.0,60.25,59.5,5.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.62,100.22,99.98791666666666,100.07,23.0,0.0,9.903610477042708,20.608744854074658,15.524579191075658,15.470979926325054,16.0,2.0,22.0,6.0,13272.0,2.0,24.0,2012.0
2012-06-14,11.4,22.1,17.729166666666668,18.85,14.0,5.0,4.1,11.7,7.433333333333334,7.1,7.0,19.0,33.0,79.0,52.666666666666664,47.5,5.0,19.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.24,100.49,100.37458333333332,100.36500000000001,8.0,0.0,11.72748683670422,22.843930499423948,17.946108908649787,19.48968305376356,14.0,5.0,22.0,6.0,13316.0,3.0,24.0,2012.0
2012-06-15,14.7,25.7,20.741666666666667,21.15,14.0,3.0,8.9,15.5,12.512500000000001,12.35,13.0,0.0,48.0,77.0,60.041666666666664,58.0,4.0,14.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.19,100.42,100.31541666666668,100.315,7.0,23.0,16.165369961751914,29.48472235544133,23.323951801242348,23.860536595865327,13.0,3.0,22.0,6.0,14328.0,4.0,24.0,2012.0
2012-06-16,17.5,27.4,22.320833333333336,21.85,14.0,4.0,11.7,16.4,13.9625,14.3,10.0,2.0,43.0,72.0,60.041666666666664,61.0,5.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.75,100.4,100.13541666666667,100.215,8.0,22.0,19.759915687076592,31.063139940403996,25.696882330712707,25.47438850856914,14.0,4.0,22.0,6.0,14205.0,5.0,24.0,2012.0
2012-06-17,18.9,25.4,21.900000000000002,21.700000000000003,15.0,5.0,14.8,18.6,16.754166666666666,16.45,18.0,4.0,63.0,82.0,72.83333333333333,72.5,1.0,10.0,19.3,24.1,23.900000000000002,24.1,0.0,17.0,99.02,99.71,99.31625000000001,99.305,0.0,18.0,22.86940099074554,31.479680109058222,27.04987837452749,27.51873910948591,15.0,5.0,22.0,6.0,14752.0,6.0,24.0,2012.0
2012-06-18,20.0,26.9,23.545833333333334,23.55,15.0,4.0,12.8,19.5,17.087500000000002,18.1,8.0,21.0,46.0,92.0,68.875,66.5,4.0,17.0,12.9,24.1,19.96666666666667,19.3,0.0,5.0,99.0,99.22,99.10000000000001,99.08500000000001,11.0,3.0,25.50763871282025,33.782319524021226,28.993990963027386,28.91308684013093,13.0,22.0,22.0,6.0,15590.0,0.0,25.0,2012.0
2012-06-19,19.9,33.0,27.241666666666664,28.15,16.0,0.0,18.0,22.4,20.349999999999998,20.6,13.0,0.0,52.0,89.0,67.16666666666667,65.0,0.0,16.0,19.3,24.1,22.700000000000003,24.1,0.0,13.0,99.08,99.56,99.31666666666666,99.35,23.0,3.0,25.905578944999835,42.2294408823781,35.15065463362759,36.42645728679281,16.0,0.0,22.0,6.0,17914.0,1.0,25.0,2012.0
2012-06-20,24.9,34.2,29.566666666666666,29.5,14.0,5.0,17.3,20.8,18.716666666666665,18.3,9.0,18.0,39.0,67.0,53.083333333333336,52.5,5.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.36,99.76,99.55291666666666,99.56,7.0,20.0,31.129155332099742,40.99015420813895,36.1356063592032,35.81051695048054,11.0,5.0,22.0,6.0,18680.0,2.0,25.0,2012.0
2012-06-21,21.6,33.8,26.400000000000002,24.35,14.0,5.0,17.0,20.3,18.445833333333333,18.15,18.0,2.0,39.0,90.0,64.5,66.5,21.0,13.0,19.3,24.1,23.3,24.1,0.0,17.0,98.69,99.37,99.07833333333333,99.04499999999999,0.0,16.0,27.098556006321687,40.02915533209974,32.7704562104189,30.774330487723837,14.0,5.0,22.0,6.0,16736.0,3.0,25.0,2012.0
2012-06-22,18.7,26.5,22.291666666666668,21.9,14.0,5.0,8.6,17.4,13.258333333333333,13.899999999999999,0.0,20.0,36.0,87.0,59.125,54.5,5.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.0,99.35,99.17875,99.19,23.0,0.0,20.032355823177436,28.684571848377697,25.39214131314083,25.826292656934726,11.0,23.0,22.0,6.0,14613.0,4.0,25.0,2012.0
2012-06-23,14.9,25.5,21.1125,22.05,13.0,4.0,8.4,14.3,12.0,12.149999999999999,10.0,23.0,42.0,77.0,57.125,55.5,4.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.36,99.63,99.50833333333333,99.53,22.0,0.0,16.605520129405487,28.649161922375963,23.41228330615947,25.340650317286645,14.0,4.0,22.0,6.0,13843.0,5.0,25.0,2012.0
2012-06-24,17.1,24.8,20.599999999999998,19.1,11.0,5.0,8.3,17.2,12.408333333333333,12.100000000000001,18.0,4.0,43.0,91.0,61.333333333333336,55.0,21.0,10.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.1,99.65,99.38958333333333,99.45500000000001,6.0,17.0,17.930320445040834,28.10726510170141,23.209184302577498,24.00714822440912,14.0,5.0,22.0,6.0,13724.0,6.0,25.0,2012.0
2012-06-25,14.7,20.6,17.2375,16.85,16.0,5.0,6.4,14.6,9.054166666666667,7.3,0.0,11.0,42.0,89.0,60.541666666666664,53.0,1.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.06,99.34,99.24583333333334,99.29,21.0,1.0,15.089632072129234,20.758589096359056,18.20411702673894,18.207288682741705,14.0,8.0,22.0,6.0,13391.0,0.0,26.0,2012.0
2012-06-26,13.1,26.2,20.066666666666666,21.049999999999997,15.0,4.0,6.8,11.1,8.920833333333333,8.6,22.0,17.0,31.0,71.0,50.541666666666664,50.5,4.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.98,99.37,99.17375,99.22,8.0,15.0,13.46799096760389,26.56799096760389,20.880617331331198,22.49165314129349,15.0,4.0,22.0,6.0,14177.0,1.0,26.0,2012.0
2012-06-27,14.8,25.5,20.575,20.65,18.0,5.0,10.2,14.7,11.683333333333332,11.4,21.0,4.0,42.0,74.0,57.583333333333336,57.5,5.0,16.0,19.3,24.1,23.700000000000003,24.1,0.0,12.0,99.01,99.31,99.12666666666667,99.1,9.0,2.0,16.218202280750873,27.620139763555,22.70225739774648,23.605629790505294,17.0,5.0,22.0,6.0,14489.0,2.0,26.0,2012.0
2012-06-28,17.8,29.2,24.329166666666666,26.200000000000003,14.0,2.0,13.5,19.2,16.020833333333332,16.85,21.0,3.0,48.0,77.0,60.5,57.5,2.0,14.0,19.3,24.1,23.099999999999998,24.1,0.0,10.0,98.41,99.0,98.66541666666666,98.68,0.0,19.0,21.049161922375966,35.0232188947262,29.006292759191755,31.307587814181776,21.0,2.0,22.0,6.0,17173.0,3.0,26.0,2012.0
2012-06-29,21.5,32.4,26.870833333333334,26.8,13.0,5.0,9.1,18.0,13.833333333333334,13.399999999999999,1.0,18.0,29.0,68.0,46.583333333333336,44.5,3.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.46,98.67,98.585,98.60499999999999,10.0,1.0,24.633976218741456,35.59139954453214,30.22196320169265,30.03865045276143,13.0,6.0,22.0,6.0,15912.0,4.0,26.0,2012.0
2012-06-30,18.4,33.1,26.175,26.6,13.0,4.0,10.4,16.5,13.358333333333334,13.149999999999999,11.0,20.0,31.0,68.0,47.041666666666664,47.0,2.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.5,98.85,98.63416666666666,98.61500000000001,23.0,14.0,20.870715866337363,37.00743133414983,29.219557132374998,28.979899653170712,13.0,4.0,22.0,6.0,15364.0,5.0,26.0,2012.0
2012-07-01,19.7,30.4,24.587500000000002,23.4,14.0,5.0,10.4,14.7,12.025,11.75,10.0,20.0,30.0,60.0,46.75,50.0,7.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.87,99.41,99.14875,99.19,23.0,0.0,21.50362086819034,32.65991568707659,26.883638106218054,26.216248371498875,14.0,5.0,22.0,6.0,14460.0,6.0,26.0,2012.0
2012-07-02,17.0,30.4,24.641666666666666,25.549999999999997,12.0,3.0,10.6,14.6,12.833333333333334,13.1,18.0,1.0,36.0,68.0,49.375,47.0,3.0,11.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.36,99.59,99.45583333333333,99.42500000000001,9.0,17.0,18.75442319692055,33.64916192237597,27.367134315112306,28.57976169180092,16.0,3.0,22.0,6.0,15518.0,0.0,27.0,2012.0
2012-07-03,19.7,27.4,23.625,24.0,16.0,2.0,13.2,20.2,17.020833333333332,18.200000000000003,15.0,0.0,55.0,82.0,66.75,66.0,23.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.84,99.47,99.11708333333333,99.095,1.0,19.0,22.949161922375964,34.244340638114274,29.031171238025554,30.52586075789526,16.0,2.0,22.0,6.0,15998.0,1.0,27.0,2012.0
2012-07-04,20.8,35.9,27.941666666666666,28.1,15.0,3.0,15.9,21.1,19.537499999999998,20.15,12.0,20.0,40.0,91.0,63.041666666666664,55.5,3.0,15.0,16.1,24.1,23.166666666666668,24.1,0.0,5.0,98.74,98.98,98.85458333333334,98.87,23.0,15.0,27.723218894726198,43.55351887033092,35.18279242945355,34.36690685485921,15.0,3.0,22.0,6.0,17831.0,2.0,27.0,2012.0
2012-07-05,20.6,27.1,23.791666666666668,23.450000000000003,18.0,5.0,14.8,18.5,16.650000000000002,16.4,1.0,11.0,52.0,84.0,65.08333333333333,62.5,5.0,12.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.03,99.31,99.18666666666667,99.19,11.0,0.0,26.45863900300384,32.59855600632169,28.865922286731628,28.777244250577727,18.0,5.0,22.0,6.0,17228.0,3.0,27.0,2012.0
2012-07-06,22.1,35.2,28.974999999999998,28.95,17.0,2.0,11.8,21.3,16.729166666666668,16.7,7.0,13.0,25.0,78.0,51.166666666666664,46.0,6.0,13.0,16.1,24.1,22.96666666666667,24.1,0.0,6.0,99.14,99.28,99.21166666666666,99.215,7.0,17.0,27.579866542817534,39.04582223160262,34.176188904863345,36.071422166141275,17.0,0.0,22.0,6.0,17741.0,4.0,27.0,2012.0
2012-07-07,20.8,27.3,24.016666666666666,23.95,17.0,9.0,13.4,18.6,16.025000000000002,16.3,15.0,3.0,50.0,80.0,61.541666666666664,61.0,9.0,6.0,19.3,24.1,23.900000000000002,24.1,0.0,8.0,99.14,99.31,99.22208333333333,99.22,22.0,5.0,25.23173304403099,32.95658219530909,28.696421341008193,27.74311378327156,15.0,23.0,22.0,6.0,15222.0,5.0,27.0,2012.0
2012-07-08,18.5,27.6,22.445833333333336,21.75,15.0,23.0,11.4,16.5,14.262500000000001,15.149999999999999,6.0,22.0,39.0,81.0,61.125,61.5,6.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.27,99.52,99.415,99.43,11.0,2.0,20.554082892645624,30.56372317317327,26.013750543117762,25.518134078159218,15.0,23.0,22.0,6.0,14286.0,6.0,27.0,2012.0
2012-07-09,16.0,25.7,21.220833333333335,21.8,16.0,4.0,9.5,14.4,11.85,11.9,23.0,10.0,39.0,77.0,56.916666666666664,57.0,3.0,11.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.49,99.71,99.59041666666667,99.57,7.0,18.0,18.156384833553297,27.50362086819034,23.423966652030497,24.43804447759866,16.0,4.0,22.0,6.0,15158.0,0.0,28.0,2012.0
2012-07-10,17.4,27.2,22.5,22.8,12.0,5.0,8.6,14.6,11.049999999999999,10.75,1.0,21.0,31.0,76.0,50.375,44.0,2.0,12.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.58,99.97,99.74333333333334,99.74000000000001,23.0,0.0,19.00859162660134,28.65991568707659,24.327055560372866,24.449058213600324,14.0,5.0,22.0,6.0,15119.0,1.0,28.0,2012.0
2012-07-11,16.6,29.3,23.1375,23.6,15.0,5.0,9.3,16.0,11.637500000000001,11.45,21.0,16.0,30.0,69.0,50.416666666666664,50.5,5.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.91,100.15,100.03083333333332,100.01,11.0,20.0,18.071318521845015,30.90338876273794,25.256177372114042,27.19498840597909,13.0,4.0,21.0,6.0,15739.0,2.0,28.0,2012.0
2012-07-12,16.3,31.0,24.804166666666664,25.049999999999997,16.0,4.0,9.0,19.2,12.654166666666667,12.45,21.0,0.0,31.0,71.0,48.833333333333336,50.0,21.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.83,100.09,99.96583333333332,99.98,8.0,17.0,17.718202280750873,33.47801134636744,27.513073454800377,30.815782389919907,17.0,4.0,21.0,6.0,17001.0,3.0,28.0,2012.0
2012-07-13,19.5,32.3,25.8625,26.15,15.0,4.0,11.6,19.4,15.654166666666667,16.2,22.0,1.0,37.0,72.0,54.125,55.5,22.0,14.0,19.3,24.1,23.900000000000002,24.1,0.0,16.0,99.85,100.09,99.98,99.97,9.0,18.0,21.864688358177354,38.37968010905822,30.360648514900493,32.06183665796204,15.0,4.0,21.0,6.0,17097.0,4.0,28.0,2012.0
2012-07-14,22.3,30.1,26.045833333333334,25.55,12.0,3.0,15.0,19.5,16.558333333333334,16.05,22.0,12.0,40.0,75.0,56.958333333333336,58.0,23.0,12.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.72,100.08,99.9175,99.975,9.0,18.0,26.77836098091519,34.887406956772224,31.066817373819735,31.77243292439752,17.0,3.0,21.0,6.0,16720.0,5.0,28.0,2012.0
2012-07-15,21.9,31.4,25.058333333333334,24.2,13.0,15.0,18.3,21.6,19.741666666666667,19.700000000000003,11.0,3.0,48.0,88.0,73.04166666666667,74.5,15.0,13.0,9.7,24.1,21.700000000000003,24.1,0.0,15.0,99.32,99.72,99.5075,99.555,0.0,20.0,29.388015525440164,38.244340638114274,32.43239526929342,31.832059693737158,13.0,15.0,21.0,6.0,16279.0,6.0,28.0,2012.0
2012-07-16,21.3,32.4,26.891666666666666,27.7,16.0,4.0,15.4,19.7,17.758333333333333,17.799999999999997,0.0,18.0,37.0,84.0,59.75,58.0,0.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.93,99.4,99.20208333333333,99.305,8.0,23.0,26.941353791902856,37.275880811082466,32.74887326568986,33.757109398996604,16.0,4.0,21.0,6.0,18238.0,0.0,29.0,2012.0
2012-07-17,24.1,36.2,29.983333333333334,28.3,13.0,22.0,16.1,21.2,19.462500000000002,19.95,19.0,1.0,42.0,74.0,54.375,54.0,22.0,13.0,16.1,24.1,23.566666666666666,24.1,0.0,21.0,98.51,98.85,98.66000000000001,98.63499999999999,0.0,18.0,30.329155332099745,44.70945684528098,37.164537202661705,35.692271005768504,13.0,23.0,21.0,6.0,18470.0,1.0,29.0,2012.0
2012-07-18,20.0,27.5,24.075,24.1,12.0,23.0,8.9,18.2,15.674999999999999,16.95,2.0,21.0,43.0,82.0,60.666666666666664,56.5,5.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.91,99.5,99.25541666666668,99.31,22.0,1.0,21.95299707310674,32.1093373633726,28.61349752249144,28.677773207007128,12.0,23.0,21.0,6.0,15974.0,2.0,29.0,2012.0
2012-07-19,18.7,23.1,21.195833333333333,21.65,15.0,1.0,9.8,14.6,11.8375,11.8,22.0,5.0,48.0,67.0,55.5,54.0,23.0,9.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.41,99.65,99.55583333333334,99.56,8.0,2.0,20.58659283160245,25.256384833553298,23.399998997579747,24.104454446071713,15.0,5.0,21.0,6.0,14307.0,3.0,29.0,2012.0
2012-07-20,18.8,25.1,21.337500000000002,20.8,15.0,6.0,7.3,14.1,10.3125,10.55,22.0,9.0,35.0,69.0,50.333333333333336,51.0,23.0,14.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.62,99.81,99.70958333333334,99.715,11.0,1.0,19.895894867845634,26.378396781806565,22.820795424058968,22.908150260314944,15.0,6.0,21.0,6.0,14168.0,4.0,29.0,2012.0
